p1_x,p1_y,p1_x_speed,p1_y_speed,p1_gravity,p1_dir,p1_left,p1_right,p1_up,p1_down,p1_a,p1_b,p1_c,p1_d,p1_ab,p1_bc,p1_comb,p1_hp,p1_spirit,p1_untech,p1_card,p2_x,p2_y,p2_x_speed,p2_y_speed,p2_gravity,p2_dir,p2_left,p2_right,p2_up,p2_down,p2_a,p2_b,p2_c,p2_d,p2_ab,p2_bc,p2_comb,p2_hp,p2_spirit,p2_untech,p2_card 
894.44775390625,0.0,-8.485280990600586,-12.685276985168457,0.6000000238418579,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,532,0,2,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
894.44775390625,0.0,0.0,0.0,0.0,4294967041,True,False,False,True,0,0,0,0,0,0,0,7736,550,0,2,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
882.44775390625,0.0,0.0,0.0,0.0,4294967041,True,False,False,False,0,0,1,0,0,0,64,7736,568,0,2,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
882.44775390625,0.0,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,4,0,0,0,0,7736,586,0,2,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
882.44775390625,0.0,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,604,0,2,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
882.44775390625,0.0,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,622,0,2,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
882.44775390625,0.0,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,640,0,2,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
882.44775390625,0.0,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
882.44775390625,0.0,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
882.44775390625,0.0,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
882.44775390625,0.0,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
882.44775390625,0.0,0.0,0.0,0.0,4294967041,False,True,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-15.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
882.44775390625,0.0,0.0,0.0,0.0,4294967041,False,True,True,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-15.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
882.44775390625,0.0,0.0,0.0,0.0,4294967041,False,True,True,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-15.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
882.44775390625,0.0,0.0,0.0,0.0,4294967041,False,True,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-15.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
912.44775390625,42.900001525878906,10.0,13.600000381469727,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-15.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
942.44775390625,79.50001525878906,10.0,11.500000953674316,0.699999988079071,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-15.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
972.44775390625,109.8000259399414,10.0,9.400001525878906,0.699999988079071,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-15.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
978.4479370117188,115.0200424194336,2.000000238418579,1.7400004863739014,0.0,4294967041,False,False,False,True,3,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-15.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
982.4480590820312,118.50005340576172,2.000000238418579,1.7400004863739014,0.0,4294967041,False,False,False,True,5,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-15.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
988.4482421875,123.7200698852539,2.000000238418579,1.7400004863739014,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-15.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
994.4484252929688,128.94009399414062,2.000000238418579,1.7400004863739014,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-15.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
1000.4486083984375,134.1601104736328,2.000000238418579,1.7400004863739014,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-15.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
1006.4487915039062,139.380126953125,2.000000238418579,1.7400004863739014,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-15.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
1012.448974609375,144.00015258789062,2.000000238418579,1.1400004625320435,0.6000000238418579,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
1018.4491577148438,143.82017517089844,2.000000238418579,-0.6599996089935303,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
1024.4493408203125,138.24020385742188,2.000000238418579,-2.4599995613098145,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1234.0,0.0,6.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
1028.4495849609375,131.5202178955078,2.000000238418579,-3.659999370574951,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1228.0,0.0,3.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
1034.449951171875,116.94023132324219,2.000000238418579,-5.459999084472656,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1219.0,0.0,3.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
1040.4503173828125,96.96024322509766,2.000000238418579,-7.259998798370361,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1210.0,0.0,3.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
1046.45068359375,71.58026123046875,2.000000238418579,-9.05999755859375,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1201.0,0.0,3.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4983,1000,12,1
1052.4510498046875,40.80027770996094,2.000000238418579,-10.85999584197998,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1229.2000732421875,0.0,-8.799999237060547,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4962,975,12,1
1058.451416015625,4.620294570922852,2.000000238418579,-12.659994125366211,0.6000000238418579,4294967041,False,True,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-6.999998092651367,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4962,975,12,1
1066.4515380859375,0.0,0.0,0.0,0.0,4294967041,False,True,True,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-5.1999969482421875,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4962,975,12,1
1066.4515380859375,0.0,0.0,0.0,0.0,4294967041,False,True,True,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-10.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4941,950,12,1
1071.4515380859375,15.0,5.0,15.0,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-9.399999618530273,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4920,925,12,1
1086.4515380859375,55.80000305175781,5.0,12.90000057220459,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-9.399999618530273,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4899,900,12,1
1101.4515380859375,90.30001831054688,5.0,10.80000114440918,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-7.599998474121094,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4899,900,12,1
1116.4515380859375,118.50003051757812,5.0,8.70000171661377,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-10.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1131.4515380859375,140.40005493164062,5.0,6.600002288818359,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-8.19999885559082,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1146.4515380859375,156.00009155273438,5.0,4.500002861022949,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-6.399997711181641,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1161.4515380859375,165.30010986328125,5.0,2.400003433227539,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-4.599996566772461,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1171.4515380859375,168.00013732910156,5.0,1.0000035762786865,0.699999988079071,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-3.399996280670166,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1174.451904296875,168.18017578125,1.0000001192092896,0.060000721365213394,0.0,4294967041,False,False,False,True,3,0,0,0,0,0,0,7736,452,0,3,1240.0,0.0,-1.5999959707260132,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1177.4522705078125,168.36021423339844,1.0000001192092896,0.060000721365213394,0.0,4294967041,False,False,False,True,6,0,0,0,0,0,0,7736,452,0,3,1231.0,0.0,3.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1180.45263671875,168.54025268554688,1.0000001192092896,0.060000721365213394,0.0,4294967041,False,False,False,True,1,0,0,0,0,0,0,7736,452,0,3,1222.0,0.0,3.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1183.4530029296875,168.7202911376953,1.0000001192092896,0.060000721365213394,0.0,4294967041,False,False,False,True,4,0,0,0,0,0,0,7736,452,0,3,1213.0,0.0,3.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1186.453369140625,168.90032958984375,1.0000001192092896,0.060000721365213394,0.0,4294967041,False,False,False,True,7,0,0,0,0,0,0,7736,452,0,3,1204.0,0.0,3.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1187.4534912109375,168.96034240722656,1.0000001192092896,0.060000721365213394,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,452,0,3,1201.0,0.0,-13.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1187.4534912109375,168.96034240722656,1.0000001192092896,0.060000721365213394,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,452,0,3,1201.0,0.0,-13.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1187.4534912109375,168.96034240722656,1.0000001192092896,0.060000721365213394,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,452,0,3,1201.0,0.0,-13.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1187.4534912109375,168.96034240722656,1.0000001192092896,0.060000721365213394,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,452,0,3,1201.0,0.0,-13.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1190.453857421875,168.54037475585938,1.0000001192092896,-0.53999924659729,0.6000000238418579,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,452,0,3,1236.400146484375,0.0,-11.19999885559082,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1178.9041748046875,163.32040405273438,1.0000001192092896,-2.339999198913574,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,470,0,3,1240.0,0.0,-9.39999771118164,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1163.454345703125,152.700439453125,1.0000001192092896,-4.139998912811279,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,488,0,3,1240.0,0.0,-7.599996566772461,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1150.45458984375,145.824462890625,0.20000003278255463,-1.0679997205734253,0.0,4294967041,False,False,False,False,0,2,0,0,0,0,0,7736,506,0,3,1240.0,0.0,-5.799995422363281,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1140.704833984375,142.6204833984375,0.20000003278255463,-1.0679997205734253,0.0,4294967041,False,False,False,False,0,5,0,0,0,0,0,7736,524,0,3,1240.0,0.0,-3.9999945163726807,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1135.0050048828125,139.41650390625,0.20000003278255463,-1.0679997205734253,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,542,0,3,1240.0,0.0,-2.1999940872192383,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1133.4552001953125,137.280517578125,0.20000003278255463,-1.0679997205734253,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,554,0,3,1240.0,0.0,-0.9999940395355225,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1133.75537109375,134.0765380859375,0.20000003278255463,-1.0679997205734253,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,572,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4878,875,12,1
1121.9554443359375,150.3085479736328,-6.0,8.300000190734863,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,-20.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4714,875,23,1
1103.9554443359375,171.00857543945312,-6.0,6.200000762939453,0.699999988079071,4294967041,False,True,False,False,0,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,-20.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4714,875,23,1
1085.9554443359375,185.40859985351562,-6.0,4.100001335144043,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,-20.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4714,875,23,1
1073.9554443359375,191.5086212158203,0.0,0.0,0.0,4294967041,False,True,False,False,0,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,-20.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4714,875,23,1
1073.9554443359375,191.5086212158203,0.0,0.0,0.0,4294967041,False,True,False,False,0,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,-20.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4639,875,22,1
1073.9554443359375,191.5086212158203,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,-20.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4568,875,21,1
1084.9554443359375,196.5086212158203,11.0,4.400000095367432,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,-20.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4500,875,20,1
1117.9554443359375,207.9086456298828,11.0,3.200000286102295,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,-20.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4500,875,20,1
1150.9554443359375,213.90867614746094,11.0,1.4000004529953003,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,-20.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4436,875,19,1
1183.9554443359375,214.50869750976562,11.0,-0.39999961853027344,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,-20.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4436,875,19,1
1216.9554443359375,209.70872497558594,11.0,-2.1999995708465576,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,-20.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4436,875,19,1
1240.0,199.50875854492188,11.0,-3.9999992847442627,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,-17.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4436,875,19,1
1240.0,183.90878295898438,11.0,-5.799998760223389,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,-8.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4436,875,19,1
1240.0,162.9088134765625,11.0,-7.599998474121094,0.6000000238418579,4294967041,False,False,False,False,1,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4436,887,19,1
1240.0,136.5088348388672,11.0,-9.399996757507324,0.6000000238418579,4294967041,False,False,False,False,4,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4436,905,19,1
1201.0,115.90885162353516,11.0,-10.599995613098145,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,378,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4436,923,19,1
1201.0,80.50888061523438,11.0,-12.399993896484375,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,396,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4436,935,19,1
1201.0,80.50888061523438,11.0,-12.999993324279785,0.6000000238418579,4294967041,False,False,False,False,3,0,0,0,0,0,0,7736,396,0,3,1240.0,0.0,-20.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4161,935,18,1
1201.0,80.50888061523438,11.0,-12.999993324279785,0.6000000238418579,4294967041,False,False,False,True,6,0,0,0,0,0,0,7736,396,0,3,1240.0,0.0,-20.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4161,935,18,1
1201.0,80.50888061523438,11.0,-12.999993324279785,0.6000000238418579,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,396,0,3,1240.0,0.0,-20.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4161,935,18,1
1182.150146484375,75.06889343261719,2.200000047683716,-2.719998359680176,0.0,4294967041,False,False,False,True,2,0,0,0,0,0,0,7736,408,0,3,1240.0,0.0,-14.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4161,947,18,1
1170.7503662109375,66.9089126586914,2.200000047683716,-2.719998359680176,0.0,4294967041,False,False,False,True,5,0,0,0,0,0,0,7736,426,0,3,1240.0,0.0,-5.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4161,965,18,1
1175.8505859375,58.748924255371094,2.200000047683716,-2.719998359680176,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,444,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4161,983,18,1
1182.4508056640625,50.588932037353516,2.200000047683716,-2.719998359680176,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,462,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4161,1000,18,1
1189.051025390625,42.42893981933594,2.200000047683716,-2.719998359680176,0.0,4294967041,False,False,False,True,2,0,0,0,0,0,0,7736,480,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,4161,1000,18,1
1193.451171875,36.98894500732422,2.200000047683716,-2.719998359680176,0.0,4294967041,False,False,False,True,5,0,0,0,0,0,0,7736,492,0,3,1240.0,0.0,-24.0,-24.0,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,3670,1000,39,1
1193.451171875,36.98894500732422,2.200000047683716,-2.719998359680176,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,492,0,3,1240.0,0.0,-24.0,-24.0,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,3670,1000,39,1
1193.451171875,36.98894500732422,2.200000047683716,-2.719998359680176,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,492,0,3,1240.0,0.0,-24.0,-24.0,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,3670,1000,39,1
1193.451171875,36.98894500732422,2.200000047683716,-2.719998359680176,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,492,0,3,1240.0,0.0,-24.0,-24.0,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,3670,1000,39,1
1197.851318359375,31.5489501953125,2.200000047683716,-2.719998359680176,0.6000000238418579,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,504,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,3670,1000,39,1
1204.4515380859375,19.788957595825195,2.200000047683716,-4.519998073577881,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,522,0,3,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,3670,1000,39,1
1201.0,2.628964424133301,2.200000047683716,-6.319997787475586,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,540,0,3,1240.0,11.75,-5.999999523162842,5.75,0.25,444560383,False,False,False,False,0,0,0,0,0,0,0,3670,1000,38,1
1201.0,0.0,0.0,0.0,0.0,4294967041,False,False,True,False,0,0,0,0,0,0,0,7736,558,0,3,1240.0,27.5,-5.999999523162842,5.0,0.25,444560383,False,False,False,False,0,0,0,0,0,0,0,3670,1000,35,1
1201.0,0.0,0.0,0.0,0.0,4294967041,False,False,True,False,0,0,0,0,0,0,0,7736,576,0,3,1240.0,41.0,-5.999999523162842,4.25,0.25,444560383,False,False,False,False,0,0,0,0,0,0,0,3670,1000,32,1
1201.0,29.30000114440918,0.0,14.300000190734863,0.699999988079071,4294967041,False,False,True,False,0,0,0,0,0,0,0,7736,594,0,3,1240.0,52.25,-5.999999523162842,3.5,0.25,444560383,False,False,False,False,0,0,0,0,0,0,0,3670,1000,29,1
1201.0,55.80000305175781,0.0,12.90000057220459,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,7736,606,0,3,1240.0,58.5,-5.999999523162842,3.0,0.25,444560383,False,False,False,False,0,0,0,0,0,0,0,3670,1000,26,1
1201.0,90.30001831054688,0.0,10.80000114440918,0.699999988079071,4294967041,False,False,False,False,1,0,0,0,0,0,0,7736,624,0,3,1240.0,66.0,-5.999999523162842,2.25,0.25,444560383,False,False,False,False,0,0,0,0,0,0,0,3670,1000,24,1
1201.0,118.50003051757812,0.0,8.70000171661377,0.699999988079071,4294967041,False,False,False,True,4,0,0,0,0,0,0,7736,642,0,3,1240.0,71.25,-5.999999523162842,1.5,0.25,444560383,False,False,False,False,0,0,0,0,0,0,0,3670,1000,21,1
1201.0,140.40005493164062,0.0,6.600002288818359,0.699999988079071,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,660,0,3,1240.0,74.25,-5.999999523162842,0.75,0.25,444560383,False,False,False,False,0,0,0,0,0,0,0,3670,1000,18,1
1201.0,151.5000762939453,0.0,4.500002861022949,0.699999988079071,4294967041,False,False,False,True,1,0,0,0,0,0,0,7736,672,0,3,1240.0,75.0,-12.0,8.0,0.5,444560383,False,False,False,False,0,0,0,0,0,0,0,3516,1000,13,1
1201.0,151.5000762939453,0.0,4.500002861022949,0.699999988079071,4294967041,False,False,False,True,4,0,0,0,0,0,0,7736,672,0,3,1240.0,75.0,-12.0,8.0,0.5,444560383,False,False,False,False,0,0,0,0,0,0,0,3516,1000,13,1
1201.0,151.5000762939453,0.0,4.500002861022949,0.699999988079071,4294967041,False,False,False,True,7,0,0,0,0,0,0,7736,672,0,3,1240.0,75.0,-12.0,8.0,0.5,444560383,False,False,False,False,0,0,0,0,0,0,0,3516,1000,13,1
1201.0,151.5000762939453,0.0,4.500002861022949,0.699999988079071,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,672,0,3,1240.0,75.0,-12.0,8.0,0.5,444560383,False,False,False,False,0,0,0,0,0,0,0,3516,1000,13,1
1171.0,153.7801055908203,0.0,0.7600006461143494,0.0,4294967041,False,False,False,True,3,0,0,0,0,0,0,7736,690,0,4,1240.0,93.0,-9.0,5.0,0.5,444560383,False,False,False,False,0,0,0,0,0,0,0,3516,1000,10,1
1161.0,155.3001251220703,0.0,0.7600006461143494,0.0,4294967041,False,False,False,True,5,0,0,0,0,0,0,7736,702,0,4,1240.0,100.0,-7.0,3.0,0.5,444560383,False,False,False,False,0,0,0,0,0,0,0,3516,1000,8,1
1159.0,157.5801544189453,0.0,0.7600006461143494,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,7736,720,0,4,1240.0,104.0,-5.0,1.0,0.5,444560383,False,False,False,False,0,0,0,0,0,0,0,3516,1000,5,1
